----------------------------------------------
Mod name, Registry name, Entity class name, ID
Ice and Fire, iceandfire:dread_horse, com.github.alexthe666.iceandfire.entity.EntityDreadHorse, 821
Ice and Fire, iceandfire:dread_knight, com.github.alexthe666.iceandfire.entity.EntityDreadKnight, 820
Ice and Fire, iceandfire:dread_lich, com.github.alexthe666.iceandfire.entity.EntityDreadLich, 818
Ice and Fire, iceandfire:dread_lich_skull, com.github.alexthe666.iceandfire.entity.EntityDreadLichSkull, 819
Ice and Fire, iceandfire:dread_scuttler, com.github.alexthe666.iceandfire.entity.EntityDreadScuttler, 817
Ice and Fire, iceandfire:dread_thrall, com.github.alexthe666.iceandfire.entity.EntityDreadThrall, 814
Ice and Fire, iceandfire:fire_dragon, com.github.alexthe666.iceandfire.entity.EntityFireDragon, 776
Ice and Fire, iceandfire:fire_dragon_charge, com.github.alexthe666.iceandfire.entity.EntityDragonFireCharge, 779
Ice and Fire, iceandfire:ghost, com.github.alexthe666.iceandfire.entity.EntityGhost, 825
Ice and Fire, iceandfire:ghost_sword, com.github.alexthe666.iceandfire.entity.EntityGhostSword, 826
Ice and Fire, iceandfire:gorgon, com.github.alexthe666.iceandfire.entity.EntityGorgon, 785
Ice and Fire, iceandfire:hippocampus, com.github.alexthe666.iceandfire.entity.EntityHippocampus, 789
Ice and Fire, iceandfire:hippogryph, com.github.alexthe666.iceandfire.entity.EntityHippogryph, 783
Ice and Fire, iceandfire:hippogryph_egg, com.github.alexthe666.iceandfire.entity.EntityHippogryphEgg, 782
Ice and Fire, iceandfire:hydra, com.github.alexthe666.iceandfire.entity.EntityHydra, 822
Ice and Fire, iceandfire:hydra_arrow, com.github.alexthe666.iceandfire.entity.EntityHydraArrow, 824
Ice and Fire, iceandfire:hydra_breath, com.github.alexthe666.iceandfire.entity.EntityHydraBreath, 823
Ice and Fire, iceandfire:hydra_multipart, com.github.alexthe666.iceandfire.entity.EntityHydraHead, 771
Ice and Fire, iceandfire:ice_dragon, com.github.alexthe666.iceandfire.entity.EntityIceDragon, 777
Ice and Fire, iceandfire:ice_dragon_charge, com.github.alexthe666.iceandfire.entity.EntityDragonIceCharge, 780
Ice and Fire, iceandfire:lightning_dragon, com.github.alexthe666.iceandfire.entity.EntityLightningDragon, 778
Ice and Fire, iceandfire:lightning_dragon_charge, com.github.alexthe666.iceandfire.entity.EntityDragonLightningCharge, 781
Ice and Fire, iceandfire:mob_skull, com.github.alexthe666.iceandfire.entity.EntityMobSkull, 813
Ice and Fire, iceandfire:multipart, com.github.alexthe666.iceandfire.entity.EntitSlowPart, 770
Ice and Fire, iceandfire:myrmex_egg, com.github.alexthe666.iceandfire.entity.EntityMyrmexEgg, 803
Ice and Fire, iceandfire:myrmex_queen, com.github.alexthe666.iceandfire.entity.EntityMyrmexQueen, 802
Ice and Fire, iceandfire:myrmex_royal, com.github.alexthe666.iceandfire.entity.EntityMyrmexRoyal, 801
Ice and Fire, iceandfire:myrmex_sentinel, com.github.alexthe666.iceandfire.entity.EntityMyrmexSentinel, 800
Ice and Fire, iceandfire:myrmex_soldier, com.github.alexthe666.iceandfire.entity.EntityMyrmexSoldier, 799
Ice and Fire, iceandfire:myrmex_swarmer, com.github.alexthe666.iceandfire.entity.EntityMyrmexSwarmer, 811
Ice and Fire, iceandfire:myrmex_worker, com.github.alexthe666.iceandfire.entity.EntityMyrmexWorker, 798
Ice and Fire, iceandfire:pixie, com.github.alexthe666.iceandfire.entity.EntityPixie, 786
Ice and Fire, iceandfire:pixie_charge, com.github.alexthe666.iceandfire.entity.EntityPixieCharge, 810
Ice and Fire, iceandfire:sea_serpent, com.github.alexthe666.iceandfire.entity.EntitySeaSerpent, 806
Ice and Fire, iceandfire:sea_serpent_arrow, com.github.alexthe666.iceandfire.entity.EntitySeaSerpentArrow, 808
Ice and Fire, iceandfire:sea_serpent_bubbles, com.github.alexthe666.iceandfire.entity.EntitySeaSerpentBubbles, 807
Ice and Fire, iceandfire:siren, com.github.alexthe666.iceandfire.entity.EntitySiren, 788
Ice and Fire, iceandfire:stone_statue, com.github.alexthe666.iceandfire.entity.EntityStoneStatue, 784
Ice and Fire, iceandfire:stymphalian_arrow, com.github.alexthe666.iceandfire.entity.EntityStymphalianArrow, 796
Ice and Fire, iceandfire:stymphalian_bird, com.github.alexthe666.iceandfire.entity.EntityStymphalianBird, 794
Ice and Fire, iceandfire:stymphalian_feather, com.github.alexthe666.iceandfire.entity.EntityStymphalianFeather, 795
Ice and Fire, iceandfire:tide_trident, com.github.alexthe666.iceandfire.entity.EntityTideTrident, 812
Ice and Fire, iceandfire:troll, com.github.alexthe666.iceandfire.entity.EntityTroll, 797
Infernal Expansion, infernalexp:ascus_bomb, org.infernalstudios.infernalexp.entities.AscusBombEntity, 117
Infernal Expansion, infernalexp:basalt_giant, org.infernalstudios.infernalexp.entities.BasaltGiantEntity, 112
Infernal Expansion, infernalexp:blackstone_dwarf, org.infernalstudios.infernalexp.entities.BlackstoneDwarfEntity, 113
Infernal Expansion, infernalexp:blindsight, org.infernalstudios.infernalexp.entities.BlindsightEntity, 115
Infernal Expansion, infernalexp:embody, org.infernalstudios.infernalexp.entities.EmbodyEntity, 111
Infernal Expansion, infernalexp:glowsilk_moth, org.infernalstudios.infernalexp.entities.GlowsilkMothEntity, 116
Infernal Expansion, infernalexp:glowsquito, org.infernalstudios.infernalexp.entities.GlowsquitoEntity, 114
Infernal Expansion, infernalexp:infernal_painting, org.infernalstudios.infernalexp.entities.InfernalPaintingEntity, 120
Infernal Expansion, infernalexp:shroomloin, org.infernalstudios.infernalexp.entities.ShroomloinEntity, 109
Infernal Expansion, infernalexp:throwable_brick, org.infernalstudios.infernalexp.entities.ThrowableBrickEntity, 121
Infernal Expansion, infernalexp:throwable_fire_charge, org.infernalstudios.infernalexp.entities.ThrowableFireChargeEntity, 119
Infernal Expansion, infernalexp:throwable_magma_cream, org.infernalstudios.infernalexp.entities.ThrowableMagmaCreamEntity, 118
Infernal Expansion, infernalexp:throwable_nether_brick, org.infernalstudios.infernalexp.entities.ThrowableNetherBrickEntity, 122
Infernal Expansion, infernalexp:voline, org.infernalstudios.infernalexp.entities.VolineEntity, 108
Infernal Expansion, infernalexp:warpbeetle, org.infernalstudios.infernalexp.entities.WarpbeetleEntity, 110
Kaleido, kaleido:seat, ?, 590
Lycanites Mobs, lycanitesmobs:abaia, com.lycanitesmobs.core.entity.creature.EntityAbaia, 277
Lycanites Mobs, lycanitesmobs:abtu, com.lycanitesmobs.core.entity.creature.EntityAbtu, 195
Lycanites Mobs, lycanitesmobs:acidglob, com.lycanitesmobs.core.entity.CustomProjectileEntity, 286
Lycanites Mobs, lycanitesmobs:acidsplash, com.lycanitesmobs.core.entity.CustomProjectileEntity, 284
Lycanites Mobs, lycanitesmobs:aegis, com.lycanitesmobs.core.entity.creature.EntityAegis, 234
Lycanites Mobs, lycanitesmobs:aetherwave, com.lycanitesmobs.core.entity.CustomProjectileModelEntity, 281
Lycanites Mobs, lycanitesmobs:afrit, com.lycanitesmobs.core.entity.creature.EntityAfrit, 201
Lycanites Mobs, lycanitesmobs:aglebemu, com.lycanitesmobs.core.entity.creature.EntityAglebemu, 182
Lycanites Mobs, lycanitesmobs:amalgalich, com.lycanitesmobs.core.entity.creature.EntityAmalgalich, 176
Lycanites Mobs, lycanitesmobs:apollyon, com.lycanitesmobs.core.entity.creature.EntityApollyon, 263
Lycanites Mobs, lycanitesmobs:aquapulse, com.lycanitesmobs.core.entity.CustomProjectileEntity, 307
Lycanites Mobs, lycanitesmobs:arcanelaser, com.lycanitesmobs.core.entity.CustomProjectileEntity, 287
Lycanites Mobs, lycanitesmobs:arcanelaserstorm, com.lycanitesmobs.core.entity.CustomProjectileEntity, 303
Lycanites Mobs, lycanitesmobs:argus, com.lycanitesmobs.core.entity.creature.EntityArgus, 274
Lycanites Mobs, lycanitesmobs:arisaur, com.lycanitesmobs.core.entity.creature.EntityArisaur, 158
Lycanites Mobs, lycanitesmobs:arix, com.lycanitesmobs.core.entity.creature.EntityArix, 166
Lycanites Mobs, lycanitesmobs:asmodeus, com.lycanitesmobs.core.entity.creature.EntityAsmodeus, 185
Lycanites Mobs, lycanitesmobs:aspid, com.lycanitesmobs.core.entity.creature.EntityAspid, 223
Lycanites Mobs, lycanitesmobs:astaroth, com.lycanitesmobs.core.entity.creature.EntityAstaroth, 178
Lycanites Mobs, lycanitesmobs:balayang, com.lycanitesmobs.core.entity.creature.EntityBalayang, 278
Lycanites Mobs, lycanitesmobs:banshee, com.lycanitesmobs.core.entity.creature.EntityBanshee, 231
Lycanites Mobs, lycanitesmobs:barghest, com.lycanitesmobs.core.entity.creature.EntityBarghest, 162
Lycanites Mobs, lycanitesmobs:behemophet, com.lycanitesmobs.core.entity.creature.EntityBehemophet, 209
Lycanites Mobs, lycanitesmobs:belphegor, com.lycanitesmobs.core.entity.creature.EntityBelphegor, 273
Lycanites Mobs, lycanitesmobs:blizzard, com.lycanitesmobs.core.entity.CustomProjectileEntity, 301
Lycanites Mobs, lycanitesmobs:bloodleech, com.lycanitesmobs.core.entity.CustomProjectileEntity, 288
Lycanites Mobs, lycanitesmobs:bobeko, com.lycanitesmobs.core.entity.creature.EntityBobeko, 179
Lycanites Mobs, lycanitesmobs:boulderblast, com.lycanitesmobs.core.entity.CustomProjectileEntity, 308
Lycanites Mobs, lycanitesmobs:brucha, com.lycanitesmobs.core.entity.creature.EntityBrucha, 270
Lycanites Mobs, lycanitesmobs:calpod, com.lycanitesmobs.core.entity.creature.EntityCalpod, 249
Lycanites Mobs, lycanitesmobs:cephignis, com.lycanitesmobs.core.entity.creature.EntityCephignis, 255
Lycanites Mobs, lycanitesmobs:chaosorb, com.lycanitesmobs.core.entity.CustomProjectileModelEntity, 305
Lycanites Mobs, lycanitesmobs:cherufe, com.lycanitesmobs.core.entity.creature.EntityCherufe, 229
Lycanites Mobs, lycanitesmobs:chupacabra, com.lycanitesmobs.core.entity.creature.EntityChupacabra, 165
Lycanites Mobs, lycanitesmobs:cinder, com.lycanitesmobs.core.entity.creature.EntityCinder, 227
Lycanites Mobs, lycanitesmobs:clink, com.lycanitesmobs.core.entity.creature.EntityClink, 211
Lycanites Mobs, lycanitesmobs:cockatrice, com.lycanitesmobs.core.entity.creature.EntityCockatrice, 261
Lycanites Mobs, lycanitesmobs:conba, com.lycanitesmobs.core.entity.creature.EntityConba, 266
Lycanites Mobs, lycanitesmobs:concapede, com.lycanitesmobs.core.entity.creature.EntityConcapedeHead, 172
Lycanites Mobs, lycanitesmobs:concapedesegment, com.lycanitesmobs.core.entity.creature.EntityConcapedeSegment, 250
Lycanites Mobs, lycanitesmobs:crusk, com.lycanitesmobs.core.entity.creature.EntityCrusk, 171
Lycanites Mobs, lycanitesmobs:cryptkeeper, com.lycanitesmobs.core.entity.creature.EntityCryptkeeper, 194
Lycanites Mobs, lycanitesmobs:crystalshard, com.lycanitesmobs.core.entity.CustomProjectileModelEntity, 316
Lycanites Mobs, lycanitesmobs:darkling, com.lycanitesmobs.core.entity.creature.EntityDarkling, 240
Lycanites Mobs, lycanitesmobs:dawon, com.lycanitesmobs.core.entity.creature.EntityDawon, 198
Lycanites Mobs, lycanitesmobs:demonicblast, com.lycanitesmobs.core.entity.CustomProjectileEntity, 293
Lycanites Mobs, lycanitesmobs:demonicspark, com.lycanitesmobs.core.entity.CustomProjectileEntity, 279
Lycanites Mobs, lycanitesmobs:devilgatling, com.lycanitesmobs.core.entity.projectile.EntityDevilGatling, 331
Lycanites Mobs, lycanitesmobs:devilstar, com.lycanitesmobs.core.entity.CustomProjectileEntity, 285
Lycanites Mobs, lycanitesmobs:doomfireball, com.lycanitesmobs.core.entity.CustomProjectileEntity, 304
Lycanites Mobs, lycanitesmobs:eechetik, com.lycanitesmobs.core.entity.creature.EntityEechetik, 169
Lycanites Mobs, lycanitesmobs:ember, com.lycanitesmobs.core.entity.CustomProjectileEntity, 300
Lycanites Mobs, lycanitesmobs:ent, com.lycanitesmobs.core.entity.creature.EntityEnt, 267
Lycanites Mobs, lycanitesmobs:epion, com.lycanitesmobs.core.entity.creature.EntityEpion, 241
Lycanites Mobs, lycanitesmobs:erepede, com.lycanitesmobs.core.entity.creature.EntityErepede, 236
Lycanites Mobs, lycanitesmobs:ettin, com.lycanitesmobs.core.entity.creature.EntityEttin, 197
Lycanites Mobs, lycanitesmobs:eyewig, com.lycanitesmobs.core.entity.creature.EntityEyewig, 183
Lycanites Mobs, lycanitesmobs:faebolt, com.lycanitesmobs.core.entity.CustomProjectileEntity, 297
Lycanites Mobs, lycanitesmobs:fear, com.lycanitesmobs.core.entity.FearEntity, 175
Lycanites Mobs, lycanitesmobs:feradon, com.lycanitesmobs.core.entity.creature.EntityFeradon, 257
Lycanites Mobs, lycanitesmobs:frostbolt, com.lycanitesmobs.core.entity.CustomProjectileEntity, 313
Lycanites Mobs, lycanitesmobs:frostweaver, com.lycanitesmobs.core.entity.creature.EntityFrostweaver, 271
Lycanites Mobs, lycanitesmobs:frostweb, com.lycanitesmobs.core.entity.CustomProjectileEntity, 298
Lycanites Mobs, lycanitesmobs:geist, com.lycanitesmobs.core.entity.creature.EntityGeist, 181
Lycanites Mobs, lycanitesmobs:geken, com.lycanitesmobs.core.entity.creature.EntityGeken, 207
Lycanites Mobs, lycanitesmobs:geonach, com.lycanitesmobs.core.entity.creature.EntityGeonach, 205
Lycanites Mobs, lycanitesmobs:ghoul, com.lycanitesmobs.core.entity.creature.EntityGhoul, 174
Lycanites Mobs, lycanitesmobs:gnekk, com.lycanitesmobs.core.entity.creature.EntityGnekk, 260
Lycanites Mobs, lycanitesmobs:gorgomite, com.lycanitesmobs.core.entity.creature.EntityGorgomite, 188
Lycanites Mobs, lycanitesmobs:grell, com.lycanitesmobs.core.entity.creature.EntityGrell, 187
Lycanites Mobs, lycanitesmobs:grigori, com.lycanitesmobs.core.entity.creature.EntityGrigori, 259
Lycanites Mobs, lycanitesmobs:grue, com.lycanitesmobs.core.entity.creature.EntityGrue, 219
Lycanites Mobs, lycanitesmobs:hellfireball, com.lycanitesmobs.core.entity.CustomProjectileEntity, 295
Lycanites Mobs, lycanitesmobs:hellfirebarrier, com.lycanitesmobs.core.entity.projectile.EntityHellfireBarrier, 321
Lycanites Mobs, lycanitesmobs:hellfirebarrierpart, com.lycanitesmobs.core.entity.projectile.EntityHellfireBarrierPart, 329
Lycanites Mobs, lycanitesmobs:hellfireorb, com.lycanitesmobs.core.entity.projectile.EntityHellfireOrb, 326
Lycanites Mobs, lycanitesmobs:hellfirewall, com.lycanitesmobs.core.entity.projectile.EntityHellfireWall, 320
Lycanites Mobs, lycanitesmobs:hellfirewave, com.lycanitesmobs.core.entity.projectile.EntityHellfireWave, 328
Lycanites Mobs, lycanitesmobs:hellfirewavepart, com.lycanitesmobs.core.entity.projectile.EntityHellfireWavePart, 319
Lycanites Mobs, lycanitesmobs:helllaser, com.lycanitesmobs.core.entity.projectile.EntityHellLaser, 318
Lycanites Mobs, lycanitesmobs:helllaserend, com.lycanitesmobs.core.entity.projectile.EntityHellLaserEnd, 324
Lycanites Mobs, lycanitesmobs:hellshield, com.lycanitesmobs.core.entity.projectile.EntityHellShield, 330
Lycanites Mobs, lycanitesmobs:herma, com.lycanitesmobs.core.entity.creature.EntityHerma, 214
Lycanites Mobs, lycanitesmobs:icefireball, com.lycanitesmobs.core.entity.CustomProjectileEntity, 296
Lycanites Mobs, lycanitesmobs:ignibus, com.lycanitesmobs.core.entity.creature.EntityIgnibus, 272
Lycanites Mobs, lycanitesmobs:ika, com.lycanitesmobs.core.entity.creature.EntityIka, 213
Lycanites Mobs, lycanitesmobs:ioray, com.lycanitesmobs.core.entity.creature.EntityIoray, 242
Lycanites Mobs, lycanitesmobs:jabberwock, com.lycanitesmobs.core.entity.creature.EntityJabberwock, 203
Lycanites Mobs, lycanitesmobs:jengu, com.lycanitesmobs.core.entity.creature.EntityJengu, 243
Lycanites Mobs, lycanitesmobs:jouste, com.lycanitesmobs.core.entity.creature.EntityJouste, 202
Lycanites Mobs, lycanitesmobs:joustealpha, com.lycanitesmobs.core.entity.creature.EntityJousteAlpha, 228
Lycanites Mobs, lycanitesmobs:kathoga, com.lycanitesmobs.core.entity.creature.EntityKathoga, 233
Lycanites Mobs, lycanitesmobs:khalk, com.lycanitesmobs.core.entity.creature.EntityKhalk, 184
Lycanites Mobs, lycanitesmobs:kobold, com.lycanitesmobs.core.entity.creature.EntityKobold, 163
Lycanites Mobs, lycanitesmobs:krake, com.lycanitesmobs.core.entity.creature.EntityKrake, 235
Lycanites Mobs, lycanitesmobs:lacedon, com.lycanitesmobs.core.entity.creature.EntityLacedon, 161
Lycanites Mobs, lycanitesmobs:laserend, com.lycanitesmobs.core.entity.LaserEndProjectileEntity, 323
Lycanites Mobs, lycanitesmobs:lifedrain, com.lycanitesmobs.core.entity.CustomProjectileEntity, 315
Lycanites Mobs, lycanitesmobs:lightball, com.lycanitesmobs.core.entity.CustomProjectileModelEntity, 311
Lycanites Mobs, lycanitesmobs:lobdarklings, com.lycanitesmobs.core.entity.CustomProjectileModelEntity, 309
Lycanites Mobs, lycanitesmobs:lycosa, com.lycanitesmobs.core.entity.creature.EntityLycosa, 265
Lycanites Mobs, lycanitesmobs:magma, com.lycanitesmobs.core.entity.CustomProjectileEntity, 283
Lycanites Mobs, lycanitesmobs:maka, com.lycanitesmobs.core.entity.creature.EntityMaka, 256
Lycanites Mobs, lycanitesmobs:makaalpha, com.lycanitesmobs.core.entity.creature.EntityMakaAlpha, 164
Lycanites Mobs, lycanitesmobs:malwrath, com.lycanitesmobs.core.entity.creature.EntityMalwrath, 230
Lycanites Mobs, lycanitesmobs:maug, com.lycanitesmobs.core.entity.creature.EntityMaug, 170
Lycanites Mobs, lycanitesmobs:morock, com.lycanitesmobs.core.entity.creature.EntityMorock, 199
Lycanites Mobs, lycanitesmobs:mudshot, com.lycanitesmobs.core.entity.CustomProjectileEntity, 291
Lycanites Mobs, lycanitesmobs:naxiris, com.lycanitesmobs.core.entity.creature.EntityNaxiris, 275
Lycanites Mobs, lycanitesmobs:necrovore, com.lycanitesmobs.core.entity.creature.EntityNecrovore, 254
Lycanites Mobs, lycanitesmobs:ningen, com.lycanitesmobs.core.entity.creature.EntityNingen, 268
Lycanites Mobs, lycanitesmobs:nymph, com.lycanitesmobs.core.entity.creature.EntityNymph, 189
Lycanites Mobs, lycanitesmobs:ostimien, com.lycanitesmobs.core.entity.creature.EntityOstimien, 262
Lycanites Mobs, lycanitesmobs:pixen, com.lycanitesmobs.core.entity.creature.EntityPixen, 252
Lycanites Mobs, lycanitesmobs:poisonray, com.lycanitesmobs.core.entity.CustomProjectileEntity, 306
Lycanites Mobs, lycanitesmobs:poop, com.lycanitesmobs.core.entity.CustomProjectileEntity, 292
Lycanites Mobs, lycanitesmobs:primeember, com.lycanitesmobs.core.entity.CustomProjectileEntity, 290
Lycanites Mobs, lycanitesmobs:quetzodracl, com.lycanitesmobs.core.entity.creature.EntityQuetzodracl, 221
Lycanites Mobs, lycanitesmobs:quill, com.lycanitesmobs.core.entity.CustomProjectileEntity, 302
Lycanites Mobs, lycanitesmobs:rahovart, com.lycanitesmobs.core.entity.creature.EntityRahovart, 269
Lycanites Mobs, lycanitesmobs:raidra, com.lycanitesmobs.core.entity.creature.EntityRaidra, 177
Lycanites Mobs, lycanitesmobs:raiko, com.lycanitesmobs.core.entity.creature.EntityRaiko, 218
Lycanites Mobs, lycanitesmobs:rapidfire, com.lycanitesmobs.core.entity.RapidFireProjectileEntity, 325
Lycanites Mobs, lycanitesmobs:reaper, com.lycanitesmobs.core.entity.creature.EntityReaper, 217
Lycanites Mobs, lycanitesmobs:reiver, com.lycanitesmobs.core.entity.creature.EntityReiver, 159
Lycanites Mobs, lycanitesmobs:remobra, com.lycanitesmobs.core.entity.creature.EntityRemobra, 251
Lycanites Mobs, lycanitesmobs:roa, com.lycanitesmobs.core.entity.creature.EntityRoa, 245
Lycanites Mobs, lycanitesmobs:roc, com.lycanitesmobs.core.entity.creature.EntityRoc, 246
Lycanites Mobs, lycanitesmobs:salamander, com.lycanitesmobs.core.entity.creature.EntitySalamander, 247
Lycanites Mobs, lycanitesmobs:scorchfireball, com.lycanitesmobs.core.entity.CustomProjectileEntity, 282
Lycanites Mobs, lycanitesmobs:serpix, com.lycanitesmobs.core.entity.creature.EntitySerpix, 190
Lycanites Mobs, lycanitesmobs:shade, com.lycanitesmobs.core.entity.creature.EntityShade, 232
Lycanites Mobs, lycanitesmobs:shadowfirebarrier, com.lycanitesmobs.core.entity.projectile.EntityShadowfireBarrier, 322
Lycanites Mobs, lycanitesmobs:shambler, com.lycanitesmobs.core.entity.creature.EntityShambler, 200
Lycanites Mobs, lycanitesmobs:silex, com.lycanitesmobs.core.entity.creature.EntitySilex, 220
Lycanites Mobs, lycanitesmobs:skylus, com.lycanitesmobs.core.entity.creature.EntitySkylus, 167
Lycanites Mobs, lycanitesmobs:spectralbolt, com.lycanitesmobs.core.entity.CustomProjectileEntity, 314
Lycanites Mobs, lycanitesmobs:spectre, com.lycanitesmobs.core.entity.creature.EntitySpectre, 191
Lycanites Mobs, lycanitesmobs:spriggan, com.lycanitesmobs.core.entity.creature.EntitySpriggan, 157
Lycanites Mobs, lycanitesmobs:stryder, com.lycanitesmobs.core.entity.creature.EntityStryder, 210
Lycanites Mobs, lycanitesmobs:summoningportal, com.lycanitesmobs.core.entity.PortalEntity, 327
Lycanites Mobs, lycanitesmobs:summoningseed, com.lycanitesmobs.core.entity.CustomProjectileEntity, 312
Lycanites Mobs, lycanitesmobs:sutiramu, com.lycanitesmobs.core.entity.creature.EntitySutiramu, 226
Lycanites Mobs, lycanitesmobs:sylph, com.lycanitesmobs.core.entity.creature.EntitySylph, 237
Lycanites Mobs, lycanitesmobs:thresher, com.lycanitesmobs.core.entity.creature.EntityThresher, 180
Lycanites Mobs, lycanitesmobs:throwingscythe, com.lycanitesmobs.core.entity.CustomProjectileEntity, 299
Lycanites Mobs, lycanitesmobs:tpumpkyn, com.lycanitesmobs.core.entity.creature.EntityTpumpkyn, 276
Lycanites Mobs, lycanitesmobs:treant, com.lycanitesmobs.core.entity.creature.EntityTreant, 216
Lycanites Mobs, lycanitesmobs:tremor, com.lycanitesmobs.core.entity.creature.EntityTremor, 204
Lycanites Mobs, lycanitesmobs:tricksterflare, com.lycanitesmobs.core.entity.CustomProjectileEntity, 280
Lycanites Mobs, lycanitesmobs:triffid, com.lycanitesmobs.core.entity.creature.EntityTriffid, 253
Lycanites Mobs, lycanitesmobs:trite, com.lycanitesmobs.core.entity.creature.EntityTrite, 244
Lycanites Mobs, lycanitesmobs:troll, com.lycanitesmobs.core.entity.creature.EntityTroll, 206
Lycanites Mobs, lycanitesmobs:tundra, com.lycanitesmobs.core.entity.CustomProjectileEntity, 310
Lycanites Mobs, lycanitesmobs:umibas, com.lycanitesmobs.core.entity.creature.EntityUmibas, 212
Lycanites Mobs, lycanitesmobs:uvaraptor, com.lycanitesmobs.core.entity.creature.EntityUvaraptor, 173
Lycanites Mobs, lycanitesmobs:vapula, com.lycanitesmobs.core.entity.creature.EntityVapula, 215
Lycanites Mobs, lycanitesmobs:venomshot, com.lycanitesmobs.core.entity.CustomProjectileEntity, 294
Lycanites Mobs, lycanitesmobs:ventoraptor, com.lycanitesmobs.core.entity.creature.EntityVentoraptor, 248
Lycanites Mobs, lycanitesmobs:vespid, com.lycanitesmobs.core.entity.creature.EntityVespid, 192
Lycanites Mobs, lycanitesmobs:vespidqueen, com.lycanitesmobs.core.entity.creature.EntityVespidQueen, 160
Lycanites Mobs, lycanitesmobs:volcan, com.lycanitesmobs.core.entity.creature.EntityVolcan, 238
Lycanites Mobs, lycanitesmobs:vorach, com.lycanitesmobs.core.entity.creature.EntityVorach, 225
Lycanites Mobs, lycanitesmobs:warg, com.lycanitesmobs.core.entity.creature.EntityWarg, 193
Lycanites Mobs, lycanitesmobs:waterjet, com.lycanitesmobs.core.entity.CustomProjectileEntity, 317
Lycanites Mobs, lycanitesmobs:wendigo, com.lycanitesmobs.core.entity.creature.EntityWendigo, 168
Lycanites Mobs, lycanitesmobs:whirlwind, com.lycanitesmobs.core.entity.CustomProjectileEntity, 289
Lycanites Mobs, lycanitesmobs:wildkin, com.lycanitesmobs.core.entity.creature.EntityWildkin, 222
Lycanites Mobs, lycanitesmobs:wisp, com.lycanitesmobs.core.entity.creature.EntityWisp, 224
Lycanites Mobs, lycanitesmobs:wraamon, com.lycanitesmobs.core.entity.creature.EntityWraamon, 264
Lycanites Mobs, lycanitesmobs:wraith, com.lycanitesmobs.core.entity.creature.EntityWraith, 208
Lycanites Mobs, lycanitesmobs:xaphan, com.lycanitesmobs.core.entity.creature.EntityXaphan, 258
Lycanites Mobs, lycanitesmobs:yale, com.lycanitesmobs.core.entity.creature.EntityYale, 239
Lycanites Mobs, lycanitesmobs:zephyr, com.lycanitesmobs.core.entity.creature.EntityZephyr, 196
Lycanites Mobs, lycanitesmobs:zoataur, com.lycanitesmobs.core.entity.creature.EntityZoataur, 186
Mine and Slash, mmorpg:spell_arrow, com.robertx22.age_of_exile.database.data.spells.entities.SimpleArrowEntity, 438
Mine and Slash, mmorpg:spell_block_entity, com.robertx22.age_of_exile.database.data.spells.entities.StationaryFallingBlockEntity, 439
Mine and Slash, mmorpg:spell_projectile, com.robertx22.age_of_exile.database.data.spells.entities.SimpleProjectileEntity, 437
Mine and Slash, mmorpg:spell_trident, com.robertx22.age_of_exile.database.data.spells.entities.SimpleTridentEntity, 440
Minecraft, minecraft:area_effect_cloud, net.minecraft.entity.AreaEffectCloudEntity, 0
Minecraft, minecraft:armor_stand, net.minecraft.entity.item.ArmorStandEntity, 1
Minecraft, minecraft:arrow, net.minecraft.entity.projectile.ArrowEntity, 2
Minecraft, minecraft:bat, net.minecraft.entity.passive.BatEntity, 3
Minecraft, minecraft:bee, net.minecraft.entity.passive.BeeEntity, 4
Minecraft, minecraft:blaze, net.minecraft.entity.monster.BlazeEntity, 5
Minecraft, minecraft:boat, net.minecraft.entity.item.BoatEntity, 6
Minecraft, minecraft:cat, net.minecraft.entity.passive.CatEntity, 7
Minecraft, minecraft:cave_spider, net.minecraft.entity.monster.CaveSpiderEntity, 8
Minecraft, minecraft:chest_minecart, net.minecraft.entity.item.minecart.ChestMinecartEntity, 46
Minecraft, minecraft:chicken, net.minecraft.entity.passive.ChickenEntity, 9
Minecraft, minecraft:cod, net.minecraft.entity.passive.fish.CodEntity, 10
Minecraft, minecraft:command_block_minecart, net.minecraft.entity.item.minecart.CommandBlockMinecartEntity, 47
Minecraft, minecraft:cow, net.minecraft.entity.passive.CowEntity, 11
Minecraft, minecraft:creeper, net.minecraft.entity.monster.CreeperEntity, 12
Minecraft, minecraft:dolphin, net.minecraft.entity.passive.DolphinEntity, 13
Minecraft, minecraft:donkey, net.minecraft.entity.passive.horse.DonkeyEntity, 14
Minecraft, minecraft:dragon_fireball, net.minecraft.entity.projectile.DragonFireballEntity, 15
Minecraft, minecraft:drowned, net.minecraft.entity.monster.DrownedEntity, 16
Minecraft, minecraft:egg, net.minecraft.entity.projectile.EggEntity, 84
Minecraft, minecraft:elder_guardian, net.minecraft.entity.monster.ElderGuardianEntity, 17
Minecraft, minecraft:end_crystal, net.minecraft.entity.item.EnderCrystalEntity, 18
Minecraft, minecraft:ender_dragon, net.minecraft.entity.boss.dragon.EnderDragonEntity, 19
Minecraft, minecraft:ender_pearl, net.minecraft.entity.item.EnderPearlEntity, 85
Minecraft, minecraft:enderman, net.minecraft.entity.monster.EndermanEntity, 20
Minecraft, minecraft:endermite, net.minecraft.entity.monster.EndermiteEntity, 21
Minecraft, minecraft:evoker, net.minecraft.entity.monster.EvokerEntity, 22
